client_id,investment_date,asset_class,investment_amount,return_pct,investment_value
C01154,2024-11-30,Bonds,1075486.95,0.1695,1257781.99
C03256,2020-07-01,Real Estate,156884.49,0.3838,217096.76
C00740,2016-11-06,Stocks,258077.64,-0.6796,82688.08
C02167,2020-01-13,Stocks,2482334.87,-0.7648,583845.16
C03726,2016-04-07,Real Estate,3854790.11,0.5736,6065897.72
C04789,2016-07-18,Real Estate,533884.67,0.1699,624591.68
C00888,2023-02-19,Bonds,2477961.09,-0.0874,2261387.29
C03863,2008-07-24,Mutual Funds,3442323.58,-0.699,1036139.4
C04600,2015-05-11,Mutual Funds,4095692.49,-0.1202,3603390.25
C01814,2022-07-11,Stocks,3997279.98,-0.4639,2142941.8
C03804,2023-09-22,Real Estate,2951563.1,0.5447,4559279.52
C03345,2010-08-13,Bonds,1805508.51,-0.5797,758855.23
C00372,2008-10-31,Real Estate,2709962.84,-0.0331,2620263.07
C04036,2010-08-09,Stocks,4364856.23,0.4883,6496215.53
C01924,2020-01-21,Bonds,3294258.05,0.3893,4576712.71
C03184,2018-03-05,Real Estate,3461690.55,-0.1469,2953168.21
C04426,2017-05-26,Mutual Funds,2447635.39,0.3965,3418122.82
C01266,2017-04-21,Stocks,1106826.0,0.4892,1648285.28
C04009,2021-10-22,Crypto,170695.95,0.1469,195771.19
C02292,2008-09-25,Real Estate,3487403.92,0.3033,4545133.53
C01780,2017-12-11,Crypto,4855320.17,-0.0266,4726168.65
C01935,2016-02-19,Stocks,4721388.18,0.6445,7764322.86
C03010,2020-03-18,Real Estate,4222902.44,0.0398,4390973.96
C00497,2016-12-05,Real Estate,1596183.27,-0.6226,602399.57
C01555,2010-09-27,Crypto,603713.86,0.3305,803241.29
C00751,2022-11-12,Bonds,385689.05,-0.4412,215523.04
C04892,2008-06-23,Stocks,3624109.09,0.719,6229843.53
C02733,2013-06-18,Bonds,327716.35,0.2863,421541.54
C04626,2012-08-08,Stocks,3953825.1,-0.8848,455480.65
C04541,2012-08-24,Mutual Funds,1594443.76,0.5139,2413828.41
C01770,2013-03-23,Real Estate,3079700.08,0.2215,3761853.65
C01209,2021-05-14,Stocks,1165564.41,0.4367,1674566.39
C02272,2011-03-31,Bonds,3994117.4,0.1035,4407508.55
C04426,2013-08-15,Bonds,4989672.62,0.6916,8440530.2
C00901,2022-10-29,Stocks,2010252.64,-0.2617,1484169.52
C01080,2008-05-01,Real Estate,2399898.23,0.5399,3695603.28
C01950,2021-03-16,Real Estate,4920433.26,0.2369,6086083.9
C00130,2011-11-28,Real Estate,3841598.8,-0.7609,918526.27
C00430,2010-11-04,Crypto,3688173.93,-0.7993,740216.51
C04310,2010-07-20,Stocks,1194646.95,-0.0702,1110782.73
C03902,2018-01-20,Real Estate,1436907.72,-0.3224,973648.67
C04205,2021-04-25,Stocks,1482244.29,-0.8868,167790.05
C03703,2019-04-20,Bonds,3398556.77,-0.5237,1618732.59
C00356,2024-04-23,Mutual Funds,1092051.19,-0.0029,1088884.24
C02471,2018-04-10,Stocks,4395712.42,-0.3328,2932819.33
C00499,2018-09-28,Crypto,4723715.38,1.2349,10557031.5
C03493,2023-05-22,Stocks,836002.7,-0.2519,625413.62
C04017,2023-12-23,Crypto,4955851.96,0.6636,8244555.32
C00603,2009-10-23,Real Estate,2563929.87,0.8906,4847365.81
C04984,2011-04-30,Stocks,1154118.39,-0.1788,947762.02
C01034,2014-03-02,Mutual Funds,933004.87,-0.2195,728210.3
C04796,2020-04-19,Real Estate,3898142.78,-0.168,3243254.79
C03121,2021-05-25,Mutual Funds,4845544.05,-0.0041,4825677.32
C02416,2018-03-05,Mutual Funds,4419045.64,-0.1067,3947533.47
C04960,2017-08-25,Stocks,3791434.14,-0.5068,1869935.32
C00938,2022-09-07,Mutual Funds,3480407.07,0.2518,4356773.57
C01762,2017-08-24,Crypto,1122978.42,-0.1083,1001359.86
C01872,2017-04-12,Real Estate,1119864.26,1.2587,2529437.4
C03716,2016-12-10,Crypto,2900850.95,0.5489,4493128.04
C00779,2015-01-04,Crypto,458342.7,-0.1013,411912.58
C02561,2022-12-01,Real Estate,648445.09,0.3719,889601.82
C03067,2011-06-04,Crypto,4443851.65,0.3517,6006754.28
C00550,2010-01-17,Stocks,2754736.0,0.6218,4467630.84
C00764,2017-09-07,Stocks,435846.81,-0.7943,89653.69
C03053,2010-12-01,Mutual Funds,1299509.17,-0.5487,586468.49
C00492,2021-02-25,Mutual Funds,3617377.15,-0.3405,2385660.23
C04602,2015-05-24,Stocks,1101695.83,0.0759,1185314.54
C03366,2015-12-06,Crypto,3416610.56,-1.6604,-2256329.61
C00422,2014-06-14,Mutual Funds,2962446.52,-0.3551,1910481.76
C02560,2015-11-20,Stocks,4123580.15,0.7419,7182864.26
C04735,2019-05-19,Bonds,2829094.09,-0.4859,1454437.27
C01268,2022-09-23,Crypto,1335874.32,0.2,1603049.18
C01838,2010-06-05,Real Estate,3292600.72,0.2328,4059118.17
C04557,2016-03-30,Stocks,4253058.06,0.2828,5455822.88
C02283,2020-11-16,Bonds,4185229.63,0.4375,6016267.59
C03516,2020-07-31,Mutual Funds,3487659.84,0.5843,5525499.48
C04561,2008-08-03,Mutual Funds,3763830.48,0.8458,6947278.3
C02191,2008-08-25,Bonds,793866.92,-0.1052,710352.12
C02239,2023-10-05,Real Estate,3717797.77,-0.3368,2465643.48
C02784,2015-11-15,Stocks,804638.72,0.2891,1037259.77
C01487,2011-03-19,Mutual Funds,2537831.2,0.2802,3248931.5
C03284,2009-07-24,Bonds,32922.97,0.4889,49019.01
C00252,2010-01-21,Mutual Funds,4905949.7,-0.6647,1644964.93
C01763,2016-06-08,Crypto,3159435.82,0.4567,4602350.16
C03717,2015-08-24,Bonds,2700386.91,-0.5951,1093386.66
C03032,2014-12-27,Real Estate,3899447.13,0.2133,4731199.2
C04650,2021-05-16,Stocks,2706791.63,-0.1207,2380081.88
C00431,2011-06-28,Bonds,4814997.03,0.6845,8110862.5
C00408,2023-02-12,Stocks,4660208.5,-0.6407,1674412.91
C02230,2017-12-08,Crypto,513446.13,0.1678,599602.39
C03979,2021-08-13,Crypto,340117.46,0.2843,436812.85
C03393,2014-02-15,Bonds,1505516.87,-0.1015,1352706.91
C04198,2010-07-21,Real Estate,2911270.13,0.1673,3398325.62
C03522,2010-06-27,Real Estate,1730069.4,-0.1601,1453085.29
C04859,2018-11-30,Mutual Funds,4357812.49,0.1439,4984901.71
C02527,2009-01-07,Bonds,4867471.36,0.2636,6150536.81
C03238,2021-06-10,Stocks,123910.0,-0.1829,101246.86
C00063,2012-08-01,Real Estate,111595.63,0.0145,113213.77
C01731,2011-01-29,Real Estate,3852266.68,-0.9376,240381.44
C02372,2015-05-11,Stocks,3416793.59,-0.7705,784154.13
C00064,2019-02-26,Crypto,4985625.38,-0.1232,4371396.33
C01440,2010-11-24,Crypto,2131480.33,-0.5349,991351.5
C04363,2023-10-13,Bonds,3974252.93,-0.0089,3938882.08
C04099,2020-07-13,Real Estate,3468717.45,0.6409,5691818.46
C00591,2016-11-26,Stocks,1367024.38,0.7353,2372197.41
C03574,2008-06-02,Crypto,4754366.95,-0.0312,4606030.7
C00638,2015-01-08,Mutual Funds,4718135.98,-0.4935,2389735.87
C03517,2020-11-10,Crypto,2099216.86,-0.5336,979074.74
C03422,2014-06-29,Stocks,1371801.8,0.9101,2620278.62
C03319,2008-06-19,Real Estate,4919904.26,0.5289,7522041.62
C01408,2021-11-11,Crypto,1150543.07,-0.0233,1123735.42
C02965,2009-12-22,Crypto,1066310.42,0.1171,1191175.37
C00868,2013-06-16,Crypto,1843263.19,-0.0347,1779301.96
C04825,2016-12-24,Mutual Funds,4321926.89,0.3328,5760264.16
C00645,2016-11-16,Real Estate,928442.05,0.0655,989255.0
C02782,2012-12-20,Real Estate,4343247.22,0.4339,6227782.19
C01378,2009-09-17,Mutual Funds,4224071.36,0.4413,6088154.05
C00935,2019-11-25,Mutual Funds,3805358.93,-0.3922,2312897.16
C01589,2015-11-02,Real Estate,163598.37,0.2416,203123.74
C01210,2013-04-19,Stocks,4604318.39,0.7046,7848521.13
C01200,2013-09-27,Bonds,2408130.24,0.3257,3192458.26
C01422,2021-07-05,Bonds,587423.64,0.2675,744559.46
C00618,2011-12-22,Crypto,2152099.17,-0.2987,1509267.15
C03801,2024-12-02,Mutual Funds,1003423.11,-0.2904,712029.04
C04748,2018-01-25,Mutual Funds,2910275.04,0.0729,3122434.09
C02648,2022-01-25,Real Estate,1345698.03,-0.2373,1026363.89
C01237,2017-11-11,Stocks,2276645.53,0.5779,3592318.98
C03842,2017-12-01,Real Estate,59091.08,-0.0065,58706.99
C02251,2021-04-06,Stocks,2400214.23,-0.2641,1766317.65
C02884,2019-05-19,Stocks,3000502.72,0.5918,4776200.23
C02543,2018-05-10,Crypto,4300751.86,-0.4668,2293160.89
C00309,2009-04-11,Real Estate,3899475.09,0.0679,4164249.45
C02352,2009-09-20,Stocks,525545.96,-0.2055,417546.27
C04867,2019-05-16,Crypto,1210983.03,1.281,2762252.29
C03791,2021-01-06,Mutual Funds,3512622.39,0.0687,3753939.55
C00337,2018-02-01,Mutual Funds,2798683.77,-0.3582,1796195.24
C01543,2015-03-18,Mutual Funds,1753784.03,0.0988,1927057.89
C03897,2019-03-31,Bonds,166982.34,-0.0095,165396.01
C00507,2018-02-07,Stocks,664446.05,-0.2859,474480.92
C02814,2024-01-08,Stocks,2838136.7,0.5744,4468362.42
C04134,2022-06-29,Bonds,1001551.07,0.3917,1393858.62
C00321,2013-07-22,Crypto,838245.43,0.2178,1020815.28
C03600,2019-10-03,Mutual Funds,3532672.16,-0.3193,2404689.94
C04996,2011-07-24,Real Estate,158899.14,0.986,315573.69
C03055,2014-05-06,Crypto,4354974.65,0.259,5482913.08
C03349,2015-08-03,Mutual Funds,3570720.57,-0.2097,2821940.47
C00429,2022-02-24,Real Estate,4074310.74,0.6245,6618717.8
C00540,2015-05-24,Stocks,401494.12,0.1373,456619.26
C04571,2023-03-20,Crypto,4086671.55,0.5551,6355182.93
C02328,2013-08-26,Mutual Funds,2262139.1,0.2807,2897121.55
C01232,2015-06-23,Stocks,3658216.02,1.1713,7943084.44
C04774,2022-11-19,Bonds,409068.28,-0.4358,230796.32
C02866,2014-12-16,Crypto,3948702.84,-0.1846,3219772.3
C01057,2021-05-06,Stocks,3293880.17,1.5625,8440567.94
C02537,2020-07-14,Crypto,3596289.69,0.0317,3710292.07
C02691,2010-11-12,Mutual Funds,1143045.25,-0.4839,589925.65
C00766,2022-06-28,Crypto,3401460.98,0.3621,4633130.0
C04166,2016-02-12,Stocks,361919.85,0.6255,588300.72
C02971,2014-12-05,Bonds,3636118.18,0.0246,3725566.69
C01755,2015-08-31,Crypto,3713789.9,-0.8522,548898.15
C01573,2013-01-29,Bonds,1855822.78,-0.3708,1167683.69
C01270,2009-09-24,Real Estate,4938260.17,-0.7009,1477033.62
C00829,2019-05-21,Mutual Funds,3626563.04,1.0809,7546515.03
C04314,2008-11-05,Real Estate,2433858.04,-0.7365,641321.59
C01074,2021-05-24,Crypto,2962159.29,-0.2064,2350769.61
C01264,2011-08-22,Bonds,4561904.36,0.3464,6142148.03
C01357,2024-03-04,Crypto,3158169.54,-0.5469,1430966.62
C00358,2017-03-19,Real Estate,3665832.0,0.2808,4695197.63
C01946,2017-12-17,Mutual Funds,4545253.57,-0.2628,3350760.93
C02335,2024-11-15,Crypto,899235.86,0.2419,1116761.01
C01917,2019-12-23,Bonds,2461897.0,-0.0657,2300150.37
C02536,2018-07-09,Bonds,1236908.14,0.0016,1238887.19
C03014,2023-03-19,Mutual Funds,2574571.95,0.6112,4148150.33
C03610,2018-05-10,Real Estate,1796807.61,-0.4978,902356.78
C03129,2019-04-12,Mutual Funds,1956016.6,0.2396,2424678.18
C03430,2011-08-20,Bonds,4847092.2,0.4836,7191145.99
C04954,2011-02-07,Real Estate,1626625.13,-0.5429,743530.35
C00428,2022-05-19,Crypto,3867592.16,-0.6979,1168399.59
C03041,2020-06-08,Stocks,368410.24,-0.0562,347705.58
C04227,2010-10-18,Real Estate,849619.77,-0.9676,27527.68
C00688,2011-08-06,Real Estate,4144587.95,0.2071,5002932.11
C03681,2019-07-07,Bonds,2155006.73,0.4045,3026706.95
C03584,2010-01-21,Bonds,3534179.31,-0.616,1357124.86
C03696,2015-11-03,Stocks,836042.5,0.5035,1256989.9
C03399,2009-03-12,Crypto,2373679.75,0.6913,4014604.56
C04113,2016-05-21,Bonds,4221008.07,0.2613,5323957.48
C03164,2009-10-30,Real Estate,4341488.13,0.7294,7508169.57
C01840,2008-08-18,Real Estate,1030000.21,-0.0834,944098.19
C00812,2024-01-11,Real Estate,286377.19,-0.1955,230390.45
C01197,2011-02-01,Stocks,2656316.47,0.0145,2694833.06
C02351,2018-08-06,Bonds,4669441.21,-0.4375,2626560.68
C03843,2018-01-22,Mutual Funds,1581464.37,-0.2144,1242398.41
C00044,2009-10-11,Stocks,742567.66,0.0846,805388.88
C02097,2012-11-01,Bonds,4933163.98,0.1497,5671658.63
C04496,2024-04-23,Mutual Funds,4339723.55,0.3063,5668980.87
C04324,2017-06-29,Stocks,2274244.54,-0.9705,67090.21
C02361,2013-04-30,Real Estate,3334654.42,1.5489,8499700.65
C00999,2009-01-26,Bonds,699116.62,-0.3892,427020.43
C03440,2022-05-01,Mutual Funds,3367488.73,0.4021,4721555.95
C03745,2009-05-29,Stocks,4849590.32,0.2183,5908255.89
C04095,2021-05-20,Mutual Funds,2219307.35,-0.2454,1674689.33
C00135,2022-03-04,Mutual Funds,4340843.13,0.3536,5875765.26
C04711,2013-06-04,Bonds,4190738.33,-0.3786,2604124.8
C02387,2017-08-17,Stocks,4723126.48,0.0646,5028240.45
C02891,2013-05-24,Mutual Funds,3089618.35,1.0817,6431658.52
C03413,2012-03-14,Stocks,4344656.02,-0.1445,3716853.23
C04289,2016-02-02,Stocks,4654812.53,0.1137,5184064.71
C04310,2020-03-15,Mutual Funds,3447944.23,-0.4583,1867751.39
C04159,2020-06-05,Stocks,3294768.47,0.4142,4659461.57
C03199,2018-07-18,Stocks,1969928.16,-0.3058,1367524.13
C03170,2016-05-16,Real Estate,3289568.68,0.2283,4040577.21
C00134,2016-01-04,Stocks,4997069.22,0.5826,7908361.75
C02825,2013-05-29,Stocks,3912145.03,-0.0462,3731403.93
C04767,2024-06-27,Real Estate,2835514.29,0.3622,3862537.57
C01093,2008-12-29,Real Estate,2021297.47,0.2578,2542387.96
C04473,2015-08-05,Bonds,1635838.77,0.6035,2623067.47
C03807,2023-08-06,Crypto,3811663.39,0.365,5202920.53
C01494,2011-01-09,Stocks,3989270.43,0.7249,6881092.56
C03750,2008-10-29,Real Estate,601925.07,-0.0507,571407.47
C01652,2008-12-24,Bonds,2722901.0,-0.559,1200799.34
C00344,2015-01-29,Real Estate,3477640.57,-0.7419,897579.03
C04223,2016-12-06,Mutual Funds,1943401.95,-0.6964,590016.83
C03879,2013-09-06,Stocks,1866885.71,-0.0718,1732843.32
C01566,2014-06-01,Real Estate,1137120.87,0.1648,1324518.39
C00392,2022-09-15,Real Estate,3341395.78,-0.2701,2438884.78
C02239,2010-10-16,Real Estate,3097832.24,-1.0445,-137853.53
C03580,2016-12-20,Crypto,4316804.91,-0.2615,3187960.43
C03168,2015-08-09,Bonds,2595889.84,-0.1471,2214034.44
C04065,2023-07-10,Crypto,1706897.89,0.07,1826380.74
C03010,2019-08-24,Real Estate,1901597.9,0.8027,3428010.53
C00677,2024-04-22,Crypto,2668479.13,-0.832,448304.49
C00647,2017-08-28,Mutual Funds,3039917.56,0.42,4316682.94
C01479,2020-03-26,Real Estate,3590897.26,0.3677,4911270.18
C02632,2010-04-20,Stocks,4777662.96,-0.0463,4556457.16
C02687,2022-10-28,Real Estate,4635245.69,0.276,5914573.5
C02511,2017-12-31,Mutual Funds,302276.68,-0.0144,297923.9
C03491,2011-09-27,Crypto,508002.72,0.3565,689105.69
C02880,2018-01-10,Stocks,2429872.92,-0.3553,1566539.07
C02889,2021-10-15,Crypto,1537142.53,-0.4121,903686.09
C02250,2022-05-05,Stocks,4015326.46,-0.8761,497498.95
C00615,2023-01-20,Crypto,3052058.58,0.2784,3901751.69
C02977,2019-07-05,Bonds,3581037.22,-0.2217,2787121.27
C00256,2011-03-15,Mutual Funds,610308.58,-0.7134,174914.44
C03590,2008-10-12,Bonds,906565.6,-0.4046,539769.16
C00551,2013-04-17,Real Estate,2626291.75,0.3555,3559938.47
C02967,2016-08-02,Mutual Funds,3545522.26,0.1602,4113514.93
C00266,2021-07-27,Bonds,1283557.36,-0.3886,784766.97
C03686,2016-04-26,Real Estate,4814671.45,0.7787,8563856.11
C03637,2009-09-21,Mutual Funds,2751582.48,0.0424,2868249.58
C01128,2019-11-16,Real Estate,218019.25,0.316,286913.33
C03261,2015-01-19,Real Estate,3008457.49,0.1496,3458522.73
C02045,2010-07-18,Stocks,4096125.11,-0.062,3842165.35
C01525,2019-03-12,Mutual Funds,1061012.15,0.2806,1358732.16
C03171,2020-08-06,Stocks,3055293.96,0.6547,5055594.92
C02145,2013-11-02,Crypto,4500215.59,-0.0705,4182950.39
C01758,2021-09-21,Real Estate,1767753.48,0.4536,2569606.46
C04024,2012-06-27,Stocks,1374755.37,-0.2704,1003021.52
C01112,2009-08-29,Crypto,4113248.98,0.9898,8184542.82
C01415,2023-12-31,Crypto,478581.03,-0.3341,318687.11
C00720,2023-04-18,Real Estate,3119672.76,1.1913,6836138.92
C02847,2023-11-30,Stocks,840903.02,-0.5389,387740.38
C04506,2020-02-28,Real Estate,3684631.85,-0.0971,3326854.1
C02458,2011-07-14,Bonds,479477.06,0.3068,626580.62
C02962,2019-05-30,Bonds,119169.29,0.6923,201670.19
C00995,2012-07-04,Bonds,2733940.37,0.8917,5171795.0
C01940,2019-01-30,Stocks,1160503.53,0.8097,2100163.24
C02957,2020-06-04,Mutual Funds,2484337.53,-0.7627,589533.3
C03023,2018-06-25,Mutual Funds,4938939.82,0.2873,6357897.23
C01064,2021-09-22,Stocks,2022189.52,-0.3062,1402995.09
C00539,2014-12-08,Crypto,2141569.88,0.5682,3358409.89
C03922,2019-10-16,Crypto,4956288.71,0.632,8088663.17
C03355,2020-11-22,Stocks,642843.05,0.2313,791532.65
C01027,2015-02-10,Stocks,2892356.2,-0.1871,2351196.35
C03687,2018-06-13,Mutual Funds,1371529.17,-0.4704,726361.85
C02823,2010-11-17,Mutual Funds,1775626.53,-0.2756,1286263.86
C04816,2012-01-30,Bonds,348049.79,-0.2995,243808.88
C03545,2019-04-12,Stocks,4001982.18,0.0967,4388973.86
C01018,2019-08-15,Bonds,1169326.7,0.5955,1865660.75
C02492,2011-09-10,Bonds,3254735.97,0.1343,3691847.01
C02644,2023-11-28,Bonds,2665255.97,-0.5063,1315836.87
C02835,2019-08-21,Real Estate,3347765.29,-0.5367,1551019.66
C00647,2013-08-14,Bonds,4970702.67,0.4275,7095678.06
C04513,2014-02-26,Bonds,3653521.9,1.0533,7501776.52
C02481,2021-10-12,Mutual Funds,2326562.86,0.1282,2624828.22
C00766,2019-04-10,Bonds,4788168.8,-0.2604,3541329.64
C04849,2021-01-08,Bonds,877339.41,-0.4153,512980.35
C01403,2022-10-10,Mutual Funds,2679602.59,0.3947,3737241.73
C04958,2015-07-28,Mutual Funds,484285.57,0.8717,906437.3
C00338,2008-08-20,Stocks,1738510.05,-0.0734,1610903.41
C00373,2022-05-21,Mutual Funds,3324893.71,-0.187,2703138.59
C02169,2022-08-09,Bonds,762927.65,-0.6236,287165.97
C04687,2017-05-05,Mutual Funds,4962425.03,0.1165,5540547.55
C00249,2019-03-03,Mutual Funds,4210324.44,0.47,6189176.93
C02373,2022-05-25,Real Estate,2605268.93,-0.2946,1837756.7
C03957,2013-06-29,Crypto,3776596.83,0.1927,4504347.04
C02437,2018-03-04,Stocks,639439.7,0.3319,851669.74
C00491,2011-07-18,Crypto,3544014.74,0.3712,4859553.01
C03405,2018-11-10,Crypto,181765.74,-0.4553,99007.8
C01672,2015-08-18,Mutual Funds,1801321.9,-0.3649,1144019.54
C01177,2015-01-04,Real Estate,439126.09,0.1236,493402.07
C02830,2016-12-10,Bonds,1528316.03,0.434,2191605.19
C03036,2019-07-20,Mutual Funds,1985510.6,1.1579,4284533.32
C00870,2015-02-27,Bonds,2578881.46,-0.4857,1326318.73
C03822,2010-09-30,Real Estate,4597040.47,0.2057,5542651.69
C03684,2013-07-23,Bonds,4257273.36,0.0792,4594449.41
C00794,2009-02-18,Real Estate,1043344.06,-0.1393,898006.23
C03147,2021-10-20,Crypto,4389993.63,0.6632,7301437.41
C02034,2011-08-01,Real Estate,4340415.39,0.3642,5921194.68
C04733,2024-03-04,Real Estate,1524091.02,0.3798,2102940.79
C01556,2011-07-29,Crypto,405515.5,-0.514,197080.53
C04217,2018-06-21,Crypto,3475060.49,-0.0965,3139717.15
C02528,2019-02-26,Stocks,1731152.53,0.1053,1913442.89
C00738,2016-10-26,Mutual Funds,4112580.34,0.1652,4791978.61
C03746,2013-05-26,Bonds,663490.84,1.3124,1534256.22
C04779,2015-11-30,Stocks,3824284.19,-0.0701,3556201.87
C00415,2014-04-23,Crypto,875018.3,-1.1829,-160040.85
C04895,2022-09-03,Crypto,732723.59,0.112,814788.63
C02341,2020-01-14,Stocks,1838304.58,0.3339,2452114.48
C00881,2017-08-31,Bonds,2163056.89,0.107,2394503.98
C02167,2024-04-25,Real Estate,1559768.85,-1.3641,-567911.84
C03304,2016-03-16,Stocks,529217.76,0.2266,649138.5
C03282,2009-02-23,Mutual Funds,3204490.75,0.3501,4326382.96
C04603,2012-05-13,Real Estate,3251355.26,-0.5612,1426694.69
C04533,2014-06-22,Stocks,760972.24,-0.2643,559847.28
C03165,2019-04-23,Crypto,4974336.72,0.0487,5216586.92
C04505,2014-04-10,Mutual Funds,289845.02,-0.2018,231354.29
C00974,2010-11-20,Stocks,607803.31,-0.1255,531523.99
C03227,2016-05-15,Real Estate,1517072.46,0.2312,1867819.61
C04570,2016-03-14,Bonds,312396.7,-0.234,239295.87
C01631,2021-07-06,Mutual Funds,2547601.22,-0.6871,797144.42
C03289,2019-03-20,Stocks,3119855.29,0.5362,4792721.7
C00372,2008-11-14,Bonds,2635680.28,-0.442,1470709.6
C02729,2018-08-16,Mutual Funds,4433134.47,-0.0245,4324522.68
C03744,2011-05-05,Mutual Funds,2249473.46,-0.1736,1858964.87
C04224,2011-02-19,Real Estate,2071234.63,-0.5055,1024225.52
C02610,2011-08-24,Crypto,4137861.94,0.5193,6286653.65
C02452,2021-04-25,Real Estate,56145.29,0.4611,82033.88
C04156,2019-06-07,Mutual Funds,2081353.84,-0.1158,1840333.07
C04013,2023-11-23,Mutual Funds,1299806.23,0.0724,1393912.2
C02456,2018-08-26,Stocks,3801688.83,0.1344,4312635.81
C03018,2015-06-06,Stocks,1076794.16,-0.4793,560686.72
C03413,2021-02-02,Real Estate,61591.75,-0.4171,35901.83
C00219,2021-05-21,Crypto,2740249.49,0.0645,2916995.58
C02176,2022-09-14,Mutual Funds,2272432.3,-0.5165,1098721.02
C04732,2013-02-07,Stocks,1624054.96,0.06,1721498.26
C04781,2018-10-10,Bonds,3687048.03,-1.0713,-262886.52
C04295,2022-02-08,Mutual Funds,1972986.92,-0.1425,1691836.28
C03115,2011-04-25,Bonds,2297774.4,0.2224,2808799.43
C00259,2020-11-03,Stocks,4776718.1,0.1835,5653245.87
C01563,2008-06-04,Crypto,3934730.03,0.6512,6497026.23
C02570,2017-05-23,Bonds,2188578.02,-0.4804,1137185.14
C03383,2023-06-27,Bonds,1274098.44,0.0358,1319711.16
C03362,2019-04-03,Mutual Funds,3186370.18,0.5407,4909240.54
C03864,2024-07-02,Stocks,3297110.26,0.2183,4016869.43
C01132,2019-08-20,Bonds,3070053.99,0.4797,4542758.89
C04595,2015-04-16,Crypto,334193.55,-0.5156,161883.36
C04305,2016-06-13,Real Estate,3687431.41,0.1113,4097842.53
C01419,2018-04-23,Mutual Funds,2561597.38,-0.0345,2473222.27
C02805,2020-04-02,Real Estate,424875.29,0.125,477984.7
C02166,2021-09-06,Crypto,3581900.62,-0.3212,2431394.14
C01576,2013-07-12,Real Estate,1483381.37,0.7294,2565359.74
C04572,2014-09-11,Bonds,1749166.45,0.4201,2483991.28
C02439,2014-06-25,Bonds,926792.64,0.6589,1537456.31
C04006,2015-02-10,Crypto,871372.57,0.2213,1064207.32
C02858,2020-07-27,Real Estate,3822098.94,-0.2739,2775226.04
C02358,2010-09-25,Mutual Funds,1325967.1,0.3836,1834608.08
C04450,2016-07-07,Crypto,1910316.26,0.7356,3315544.9
C02828,2011-04-14,Real Estate,1029230.62,0.2206,1256278.89
C00345,2014-06-14,Stocks,3873394.27,-0.3828,2390658.94
C02838,2017-12-02,Real Estate,3219877.36,-0.2117,2538229.32
C03925,2012-10-18,Bonds,4842475.4,0.0993,5323333.21
C04413,2014-01-30,Mutual Funds,3993772.24,0.8078,7219941.46
C02226,2011-01-29,Stocks,3740617.82,0.9796,7404927.04
C04808,2013-05-14,Bonds,4059037.17,-0.3469,2650957.18
C00416,2023-01-09,Mutual Funds,1691999.26,0.2596,2131242.27
C01849,2022-04-23,Bonds,4640490.12,-0.2174,3631647.57
C00431,2010-03-31,Crypto,2160952.34,-0.5606,949522.46
C02706,2024-02-02,Crypto,2197585.54,0.3697,3010032.91
C00824,2023-04-12,Bonds,1204222.87,0.1538,1389432.35
C00043,2020-05-05,Bonds,608385.38,0.1852,721058.35
C03334,2022-08-23,Crypto,3229408.25,-0.0023,3221980.61
C03912,2022-08-04,Bonds,1430248.04,0.2321,1762208.61
C02354,2015-03-16,Real Estate,4232725.18,0.2129,5133872.37
C00485,2010-01-02,Mutual Funds,4594713.74,0.4988,6886556.95
C01903,2020-01-01,Stocks,2303236.95,-0.3268,1550539.11
C01435,2017-05-16,Bonds,4210150.77,0.5243,6417532.82
C00298,2016-11-26,Crypto,3281153.03,0.4472,4748484.67
C01527,2024-10-18,Real Estate,887966.42,0.2431,1103831.06
C00307,2008-03-16,Real Estate,4687002.94,0.0952,5133205.62
C04653,2021-07-08,Stocks,216825.51,0.0328,223937.39
C02745,2014-05-20,Crypto,3630173.57,0.0371,3764853.01
C04451,2019-10-05,Crypto,4089108.86,0.0952,4478392.02
C01100,2019-04-23,Crypto,4203674.44,-0.666,1404027.26
